SubjectID,StimulusType,response,RT
060008,1,0,0
060008,1,1,495
060008,0,0,0
060008,1,1,478
060008,1,1,413
060008,1,1,446
060008,1,1,313
060008,0,0,0
060008,1,1,380
060008,1,1,344
060008,1,1,346
060008,1,1,347
060008,1,1,282
060008,0,0,0
060008,1,1,311
060008,1,1,250
060008,0,0,0
060008,1,1,346
060008,1,1,313
060008,1,1,265
060008,1,1,280
060008,1,1,262
060008,1,1,315
060008,1,1,311
060008,1,1,280
060008,1,1,216
060008,0,1,148
060008,1,1,295
060008,1,1,333
060008,1,1,296
060008,1,1,297
060008,1,1,281
060008,1,1,311
060008,1,1,281
060008,1,1,312
060008,1,1,296
060008,0,0,0
060008,1,1,329
060008,1,1,282
060008,1,1,297
060008,1,1,331
060008,1,1,327
060008,0,0,0
060008,1,1,313
060008,1,1,262
060008,1,1,283
060008,1,1,196
060008,1,1,215
060008,1,1,214
060008,0,1,164
060008,1,1,313
060008,0,0,0
060008,1,1,281
060008,1,1,414
060008,1,1,316
060008,1,1,394
060008,1,1,393
060008,1,1,396
060008,1,1,326
060008,1,1,362
060008,0,0,0
060008,1,1,279
060008,1,1,311
060008,0,0,0
060008,1,1,347
060008,1,1,296
060008,1,1,280
060008,1,1,298
060008,0,0,0
060008,0,0,0
060008,1,1,395
060008,1,1,413
060008,0,0,0
060008,1,1,330
060008,1,1,297
060008,1,1,299
060008,0,0,0
060008,1,1,346
060008,1,1,314
060008,1,1,314
060008,1,1,312
060008,1,1,313
060008,0,0,0
060008,1,1,360
060008,1,1,295
060008,1,1,262
060008,0,1,1500
060008,1,1,412
060008,0,1,250
060008,1,1,294
060008,1,1,346
060008,1,1,345
060008,1,1,367
060008,1,1,328
060008,1,1,412
060008,1,1,380
060008,0,0,0
060008,1,1,382
060008,1,1,382
060008,0,0,0
