SubjectID,StimulusType,response,RT
100003,1,1,343
100003,1,1,281
100003,1,1,280
100003,1,1,298
100003,1,1,297
100003,0,0,0
100003,1,1,265
100003,1,1,264
100003,0,0,0
100003,0,1,296
100003,0,0,0
100003,1,1,361
100003,1,1,279
100003,1,1,312
100003,1,1,313
100003,1,1,346
100003,1,1,280
100003,1,1,312
100003,1,1,344
100003,1,1,362
100003,1,1,332
100003,1,1,296
100003,1,1,312
100003,1,1,330
100003,1,1,311
100003,1,1,313
100003,1,1,328
100003,1,1,298
100003,1,1,300
100003,1,1,296
100003,0,1,295
100003,1,1,377
100003,1,1,348
100003,0,0,0
100003,1,1,346
100003,1,1,329
100003,1,1,313
100003,1,1,344
100003,1,1,280
100003,1,1,312
100003,0,0,0
100003,0,0,0
100003,1,1,346
100003,1,1,345
100003,1,1,329
100003,0,0,0
100003,0,0,0
100003,0,0,0
100003,1,1,297
100003,1,1,296
100003,0,0,0
100003,1,1,330
100003,1,1,346
100003,0,0,0
100003,1,1,329
100003,1,1,298
100003,1,1,296
100003,1,1,297
100003,1,1,313
100003,0,0,0
100003,1,1,297
100003,1,1,328
100003,1,1,296
100003,1,1,294
100003,1,1,299
100003,0,0,0
100003,1,1,281
100003,1,1,364
100003,1,1,313
100003,1,1,296
100003,1,1,299
100003,1,1,296
100003,1,1,280
100003,1,1,279
100003,1,1,261
100003,1,1,298
100003,1,1,298
100003,0,1,231
100003,1,1,280
100003,1,1,297
100003,0,0,0
100003,1,1,280
100003,0,0,0
100003,1,1,295
100003,1,1,313
100003,1,1,296
100003,1,1,332
100003,1,1,282
100003,1,1,279
100003,1,1,295
100003,1,1,329
100003,0,0,0
100003,1,1,277
100003,1,1,282
100003,1,1,294
100003,1,1,280
100003,0,0,0
100003,1,1,279
100003,1,1,295
100003,1,1,295
